subset,bucket,val,count,std,min,max,mean,median,p25,p75
en-tg,20.0-50.0,0,44926,0.4640655371556026,0.1,9.857142857142858,1.096028915373434,1.0416666666666667,0.8421052631578947,1.2608695652173914
en-tg,50.0-120.0,0,56522,0.253032386281504,0.1,7.065573770491803,0.9109352706111575,0.8953488372093024,0.7564102564102564,1.0517241379310345
en-tg,120.0-500.0,0,33176,0.2070442319430352,0.10062893081761007,4.0,0.8379605185548972,0.8415841584158416,0.7175925925925926,0.9609375
en-tg,500.0-∞,0,270,0.3322836106496809,0.10084033613445378,2.5925233644859813,0.7074030222663206,0.6903622684290536,0.44039537046668586,0.9425500349248682
en-th,0.0-20.0,0,289120,0.7498213521492109,0.1,10.0,1.1456411661629795,1.0,0.7894736842105263,1.25
en-th,20.0-50.0,0,496730,0.30374887703578546,0.1,9.571428571428571,0.8807121233318991,0.85,0.7037037037037037,1.0
en-th,50.0-120.0,0,194900,0.2337435500726948,0.1,4.678571428571429,0.7981134400927659,0.7936507936507936,0.6612903225806451,0.9259259259259259
en-th,120.0-500.0,0,16760,0.2766104555147154,0.1,2.7746478873239435,0.8484791495132273,0.8449612403100775,0.648936170212766,1.0379918822234453
en-th,500.0-∞,0,172,0.19553351630176297,0.21568627450980393,1.3339920948616601,0.9928371889164284,1.0376798449931979,0.9163766812636847,1.1132509495533087
en-tk,0.0-20.0,0,8011,0.5388560246670335,0.15384615384615385,9.571428571428571,1.128833820270508,1.0,0.8571428571428571,1.3076923076923077
en-tk,20.0-50.0,0,3925,0.3627005218664444,0.10638297872340426,5.0476190476190474,0.9808344049476068,0.9583333333333334,0.8043478260869565,1.0952380952380953
en-tk,50.0-120.0,0,936,0.23991505921771636,0.14516129032258066,1.8412698412698412,0.8268722516084949,0.8360655737704918,0.6984126984126984,0.9607843137254902
en-tk,120.0-500.0,0,189,0.17735474230331694,0.4696969696969697,1.145985401459854,0.8867481417493676,0.9202898550724637,0.7734375,1.0161290322580645
en-tk,500.0-∞,0,4,0.0,1.0082720588235294,1.0082720588235294,1.0082720588235294,1.0082720588235294,1.0082720588235294,1.0082720588235294
en-tr,0.0-20.0,0,324367,0.6245748687674849,0.1,10.0,1.1926624932730845,1.0588235294117647,0.875,1.3333333333333333
en-tr,20.0-50.0,0,478221,0.2979720169827069,0.1,9.38888888888889,0.9685408127444601,0.9459459459459459,0.7894736842105263,1.1111111111111112
en-tr,50.0-120.0,0,176770,0.23528429701392398,0.1,7.0131578947368425,0.9121471012768115,0.9090909090909091,0.7798165137614679,1.0375
en-tr,120.0-500.0,0,19590,0.2120176587937795,0.10606060606060606,2.9393939393939394,0.9040146456333482,0.9111111111111111,0.7903225806451613,1.0266666666666666
en-tr,500.0-∞,0,87,0.24987515394597876,0.14334470989761092,1.291588785046729,0.8182938177904933,0.8516579406631762,0.6535493827160493,0.9962352661530502
en-tt,0.0-20.0,0,4318,1.4368845132233063,0.1111111111111111,9.944444444444445,1.6520813279548403,1.1111111111111112,0.9230769230769231,1.6666666666666667
en-tt,20.0-50.0,0,21757,1.0603724888340498,0.10204081632653061,9.944444444444445,1.8292000401024964,1.5555555555555556,1.1395348837209303,2.1714285714285713
en-tt,50.0-120.0,0,44383,0.6092805150025747,0.11206896551724138,9.224137931034482,1.4540452619417255,1.3214285714285714,1.0588235294117647,1.7017543859649122
en-tt,120.0-500.0,0,30059,0.37625844148837195,0.10606060606060606,5.688,1.2189295172553063,1.1697530864197532,0.971830985915493,1.4113475177304964
en-tt,500.0-∞,0,162,0.30621804176542655,0.22436849925705796,1.7615526802218116,0.8321187316609118,0.8167977009440424,0.6017909146369538,1.0490008443568815
en-ug,0.0-20.0,0,3763,0.8074061570855857,0.375,9.9,1.2614774493964303,1.0,1.0,1.2
en-ug,20.0-50.0,0,13031,1.0019664272598692,0.21621621621621623,10.0,1.5854107900868986,1.2826086956521738,1.0,1.8181818181818181
en-ug,50.0-120.0,0,24534,0.6211699231509917,0.10526315789473684,9.655172413793103,1.3925844812574812,1.2592592592592593,1.0092592592592593,1.6195411696806465
en-ug,120.0-500.0,0,30130,0.36333743196458496,0.12056737588652482,5.1328671328671325,1.249081016977768,1.2038216560509554,1.0093059367326305,1.4339622641509433
en-ug,500.0-∞,0,683,0.2677436245534272,0.20722135007849293,1.992412746585736,1.1777610280897517,1.1831971995332555,1.0303866085273885,1.3574911500687261
en-uk,0.0-20.0,0,363803,0.7966025090787113,0.1,10.0,1.2292783673205818,1.0,0.8571428571428571,1.3333333333333333
en-uk,20.0-50.0,0,453144,0.3301079025854976,0.1,9.476190476190476,0.9668086043896216,0.9411764705882353,0.7741935483870968,1.1153846153846154
en-uk,50.0-120.0,0,155527,0.2587299804746647,0.1,7.381818181818182,0.9225031026825147,0.9238095238095239,0.7818181818181819,1.0609756097560976
en-uk,120.0-500.0,0,24072,0.2587101549790129,0.1,3.3705583756345177,1.0287321223428296,1.043256237006237,0.8939393939393939,1.189413875598086
en-uk,500.0-∞,0,1005,0.13242504319936022,0.40347826086956523,1.803921568627451,1.1417624790680974,1.1364421416234887,1.0555555555555556,1.2215909090909092
en-ur,0.0-20.0,0,25676,0.8388630646827318,0.1,10.0,1.242436248877075,1.0,0.8571428571428571,1.4
en-ur,20.0-50.0,0,134147,0.45118803817152586,0.1,10.0,1.0911277835046584,1.0212765957446808,0.8333333333333334,1.25
en-ur,50.0-120.0,0,267566,0.31050252500458203,0.1,9.653846153846153,0.9868919304498643,0.9545454545454546,0.7972972972972973,1.1333333333333333
en-ur,120.0-500.0,0,318791,0.2397087911804399,0.10052910052910052,9.888198757763975,0.959348739502955,0.9424460431654677,0.8157894736842105,1.0833333333333333
en-ur,500.0-∞,0,7277,0.21323861907754288,0.15816993464052287,1.8294573643410852,0.8983141891078105,0.8923076923076924,0.7775862068965518,1.0164835164835164
en-uz,0.0-20.0,0,37129,1.2591294555288477,0.1,10.0,1.696048683064724,1.3333333333333333,1.0,1.875
en-uz,20.0-50.0,0,46389,1.3653901866010765,0.1,10.0,1.6178328672717321,1.1666666666666667,0.9333333333333333,1.565217391304348
en-uz,50.0-120.0,0,60199,0.7716866714961977,0.1,9.56,1.3196907971449547,1.05,0.85,1.5245901639344261
en-uz,120.0-500.0,0,28187,0.3949201492953299,0.10062893081761007,3.220472440944882,0.9928013510171837,0.9144736842105263,0.7433795291367506,1.1450190839694656
en-uz,500.0-∞,0,123,0.19696038430786914,0.15702479338842976,1.010110294117647,0.4980596432684561,0.4670433145009416,0.35181296009431506,0.6215848274016591
en-vi,0.0-20.0,0,349014,0.6586250119106555,0.1,10.0,1.2504734025824868,1.1,0.9285714285714286,1.4210526315789473
en-vi,20.0-50.0,0,479763,0.337235459641079,0.1,9.8,1.0358860617570818,1.0,0.8333333333333334,1.2
en-vi,50.0-120.0,0,158675,0.26073841907740314,0.1,4.78,0.955820324308504,0.96,0.8113207547169812,1.098360655737705
en-vi,120.0-500.0,0,11024,0.2299298656686806,0.10062893081761007,4.994974874371859,0.9149724972428599,0.9421487603305785,0.802528111976095,1.0422535211267605
en-vi,500.0-∞,0,49,0.08309019887526592,0.7293577981651376,1.2087227414330217,0.9979793830785447,0.9983552631578947,0.9660056657223796,1.0277777777777777
en-wa,0.0-20.0,0,67834,1.0897927981074322,0.1111111111111111,10.0,1.5075895800908772,1.2,1.0,1.6666666666666667
en-wa,20.0-50.0,0,29184,0.48625919988150546,0.10204081632653061,7.8076923076923075,1.2295276929188308,1.1875,1.0,1.4444444444444444
en-wa,50.0-120.0,0,5065,0.41703788855369417,0.1,5.384615384615385,1.0998353768068085,1.1176470588235294,0.953125,1.3018867924528301
en-wa,120.0-500.0,0,1502,0.3328741911763973,0.10062893081761007,2.632768361581921,1.0772672328634105,1.1188119774450709,1.0252634952285997,1.233644859813084
en-wa,500.0-∞,0,20,0.3870109802391471,0.1102803738317757,1.563182527301092,1.0696224874901004,1.0835962530877785,0.9921337408218969,1.3785173146022167
en-xh,0.0-20.0,0,174047,1.1772360545172813,0.1,10.0,1.680095422451825,1.3571428571428572,1.0,1.8461538461538463
en-xh,20.0-50.0,0,111932,0.4709297269496445,0.1,10.0,1.2592181428428817,1.2058823529411764,1.0,1.4782608695652173
en-xh,50.0-120.0,0,105623,0.3066894324458179,0.1,8.010204081632653,1.1001204740545973,1.0694444444444444,0.9238095238095239,1.2461538461538462
en-xh,120.0-500.0,0,45469,0.22544179614785445,0.1,3.4,1.0395662545457227,1.0240963855421688,0.903448275862069,1.1607142857142858
en-xh,500.0-∞,0,253,0.3277517896955323,0.1359026369168357,2.5046728971962615,1.0231977144855458,1.063063063063063,0.9562841530054644,1.1798418972332017
en-yi,0.0-20.0,0,7965,1.239398889666811,0.1111111111111111,10.0,1.6222930712014776,1.2727272727272727,1.0,1.7692307692307692
en-yi,20.0-50.0,0,5105,0.3091565611711233,0.10204081632653061,2.3333333333333335,1.0977602134972437,1.1,0.9393939393939394,1.2666666666666666
en-yi,50.0-120.0,0,1773,0.2249248894632897,0.1134020618556701,1.528301886792453,1.0443787836673524,1.0769230769230769,0.9473684210526315,1.1730769230769231
en-yi,120.0-500.0,0,110,0.18883974725628444,0.10880829015544041,1.4228187919463087,0.9854047302530209,0.9590163934426229,0.9398496240601504,1.0542168674698795
en-yo,0.0-20.0,0,5633,0.7324692942081092,0.23076923076923078,6.333333333333333,1.5776045014790776,1.4736842105263157,1.0,1.875
en-yo,20.0-50.0,0,3511,0.40340517178570723,0.25,5.0476190476190474,1.3356789630419112,1.2916666666666667,1.0,1.565217391304348
en-yo,50.0-120.0,0,708,0.2759935133202492,0.2571428571428571,1.98,1.262387648750551,1.2285714285714286,1.1147540983606556,1.4814814814814814
en-yo,120.0-500.0,0,490,0.27463135534536914,0.10880829015544041,2.0476190476190474,1.1909099797314204,1.2080536912751678,1.0529801324503312,1.3932584269662922
en-yo,500.0-∞,0,17,0.12440795873924812,1.0082720588235294,1.4143126177024483,1.3081008200887534,1.303921568627451,1.303921568627451,1.4143126177024483
en-zh,0.0-20.0,0,176354,0.5426569950687576,0.1,10.0,0.563295776173526,0.42857142857142855,0.3333333333333333,0.6
en-zh,20.0-50.0,0,286113,0.2895320290537651,0.1,9.954545454545455,0.38877682122354107,0.32558139534883723,0.25925925925925924,0.41379310344827586
en-zh,50.0-120.0,0,212363,0.19717980573423893,0.1,9.584070796460177,0.325215230104543,0.2903225806451613,0.24299065420560748,0.34951456310679613
en-zh,120.0-500.0,0,308863,0.10429691510096027,0.1,9.69047619047619,0.28498786132672294,0.26865671641791045,0.24022346368715083,0.3048128342245989
en-zh,500.0-∞,0,10171,0.2598168038758873,0.10017574692442882,9.817528735632184,0.29536304918431894,0.2591362126245847,0.236279316146991,0.29307434398938276
en-zu,0.0-20.0,0,19975,0.6388477627878406,0.1111111111111111,9.8,1.444375276311522,1.3333333333333333,1.0,1.6666666666666667
en-zu,20.0-50.0,0,13579,0.32753503993104366,0.10204081632653061,4.3,1.2005758538052582,1.1724137931034482,1.0,1.3647450110864745
en-zu,50.0-120.0,0,3795,0.21550135822521838,0.1320754716981132,1.8615384615384616,1.0504912315217325,1.05,0.921875,1.1829268292682926
en-zu,120.0-500.0,0,1157,0.1638771812307125,0.10606060606060606,1.7142857142857142,1.0492382730116951,1.0522388059701493,0.9629629629629629,1.1187214611872147
en-zu,500.0-∞,0,39,0.15182895296087945,0.6911898274296094,1.2090395480225988,1.03961923267008,1.084313725490196,1.0178333220994156,1.1051238172707252
en-ne,0.0-20.0,0,241909,1.0320428465539913,0.10526315789473684,10.0,1.3946146349515522,1.1111111111111112,0.9166666666666666,1.5
en-ne,20.0-50.0,0,120887,0.36973297393580584,0.1,9.772727272727273,1.1159159053828658,1.0789473684210527,0.9117647058823529,1.28
en-ne,50.0-120.0,0,33080,0.24407203306602346,0.1,5.89873417721519,1.0251464833565544,1.0188679245283019,0.8983050847457628,1.1428571428571428
en-ne,120.0-500.0,0,8247,0.18129468253933553,0.1,2.56390977443609,1.022649948691837,1.034013605442177,0.944854737985338,1.1122844827586207
en-ne,500.0-∞,0,277,0.24660063963691647,0.13035714285714287,3.768107476635514,0.9985572960454518,1.0035650623885919,0.9245283018867925,1.0770577933450087
en-ro,0.0-20.0,0,320698,0.5695527775479846,0.1,10.0,1.1274867340026913,1.0,0.8571428571428571,1.25
en-ro,20.0-50.0,0,457232,0.29743704726141124,0.1,9.9375,0.9733179995578426,0.9583333333333334,0.8,1.121212121212121
en-ro,50.0-120.0,0,188598,0.23116717788654573,0.1,9.564516129032258,0.959687455440697,0.9809523809523809,0.84,1.0786516853932584
en-ro,120.0-500.0,0,31800,0.19684360534362524,0.1,7.36551724137931,1.0174213835102286,1.031496062992126,0.9285714285714286,1.1239669421487604
en-ro,500.0-∞,0,392,0.1580531245396559,0.19607843137254902,1.8062622309197651,1.024951954312945,1.0476627348186982,0.9762461467485897,1.1039791544905513
en-sh,0.0-20.0,0,53171,0.46159297172857966,0.16666666666666666,10.0,1.1321277955634916,1.0,0.9375,1.2222222222222223
en-sh,20.0-50.0,0,53790,0.2861818137080498,0.12121212121212122,9.423076923076923,1.029271862097355,1.0,0.8709677419354839,1.1290322580645162
en-sh,50.0-120.0,0,63549,0.22875937748583983,0.1,9.5,0.9717296056692218,0.9508196721311475,0.8591549295774648,1.0547945205479452
en-sh,120.0-500.0,0,94151,0.1436852007465891,0.1,7.767605633802817,0.9470094256042941,0.9411764705882353,0.8697250553127192,1.0158730158730158
en-sh,500.0-∞,0,2326,0.14474090938296788,0.10148849797023005,2.191073919107392,0.923898722372255,0.9342011143739176,0.8799311248747141,0.9875548114486168
en-se,0.0-20.0,0,25076,1.3460628327749486,0.1111111111111111,10.0,1.9319326864338757,1.5,1.0666666666666667,2.2857142857142856
en-se,20.0-50.0,0,7531,0.6532573284923928,0.10204081632653061,9.88,1.138253583376,1.0810810810810811,0.8571428571428571,1.3
en-se,50.0-120.0,0,2008,0.43828216978326867,0.1,3.9827586206896552,0.7924864797726435,0.8814749780509219,0.37812340642529324,1.07
en-se,120.0-500.0,0,605,0.42158208938256003,0.10062893081761007,2.4277777777777776,0.8035863236309965,0.9125964010282777,0.4552238805970149,1.0495049504950495
en-se,500.0-∞,0,11,0.3472572508158126,0.11605723370429252,1.274703557312253,0.846812255737481,0.8906810035842294,0.8185007497387273,1.0585062516322052
